user_id,place_id,rating,age,nationality,Occupation,favorite_type,place_name,place_type,city,Climate,Operating_Hours
460,3,3,21,Brazil,Student,Beach,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
460,8,3,21,Brazil,Student,Beach,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
460,1,3,21,Brazil,Student,Beach,Giza Pyramids,Monument,Giza,Mild,24 Hours
460,5,5,21,Brazil,Student,Beach,Dahab,Beach,South Sinai,Cool,9:00-18:00
460,4,4,21,Brazil,Student,Beach,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
460,14,3,21,Brazil,Student,Beach,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
460,6,3,21,Brazil,Student,Beach,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
460,11,3,21,Brazil,Student,Beach,Coptic Cairo,Religious,Cairo,Windy,24 Hours
460,16,3,21,Brazil,Student,Beach,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
460,17,3,21,Brazil,Student,Beach,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
461,15,3,56,KSA,Designer,Beach,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
461,5,5,56,KSA,Designer,Beach,Dahab,Beach,South Sinai,Cool,9:00-18:00
461,6,3,56,KSA,Designer,Beach,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
461,18,3,56,KSA,Designer,Beach,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
461,17,3,56,KSA,Designer,Beach,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
461,8,3,56,KSA,Designer,Beach,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
461,7,3,56,KSA,Designer,Beach,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
461,12,3,56,KSA,Designer,Beach,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
461,16,3,56,KSA,Designer,Beach,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
461,3,3,56,KSA,Designer,Beach,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
462,18,3,29,Brazil,Nurse,Market,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
462,9,3,29,Brazil,Nurse,Market,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
462,2,3,29,Brazil,Nurse,Market,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
462,6,3,29,Brazil,Nurse,Market,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
462,14,3,29,Brazil,Nurse,Market,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
462,1,3,29,Brazil,Nurse,Market,Giza Pyramids,Monument,Giza,Mild,24 Hours
462,20,2,29,Brazil,Nurse,Market,El Gouna,Beach,Hurghada,Windy,10:00-20:00
462,11,3,29,Brazil,Nurse,Market,Coptic Cairo,Religious,Cairo,Windy,24 Hours
462,15,4,29,Brazil,Nurse,Market,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
462,10,3,29,Brazil,Nurse,Market,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
463,5,3,63,UK,Nurse,Monument,Dahab,Beach,South Sinai,Cool,9:00-18:00
463,20,3,63,UK,Nurse,Monument,El Gouna,Beach,Hurghada,Windy,10:00-20:00
463,1,5,63,UK,Nurse,Monument,Giza Pyramids,Monument,Giza,Mild,24 Hours
463,9,4,63,UK,Nurse,Monument,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
463,8,3,63,UK,Nurse,Monument,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
463,10,3,63,UK,Nurse,Monument,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
463,12,3,63,UK,Nurse,Monument,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
463,15,3,63,UK,Nurse,Monument,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
463,4,3,63,UK,Nurse,Monument,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
463,11,3,63,UK,Nurse,Monument,Coptic Cairo,Religious,Cairo,Windy,24 Hours
464,6,3,42,Germany,Student,Nature,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
464,13,3,42,Germany,Student,Nature,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
464,8,3,42,Germany,Student,Nature,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
464,11,2,42,Germany,Student,Nature,Coptic Cairo,Religious,Cairo,Windy,24 Hours
464,12,5,42,Germany,Student,Nature,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
464,19,3,42,Germany,Student,Nature,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
464,14,3,42,Germany,Student,Nature,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
464,15,3,42,Germany,Student,Nature,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
464,1,3,42,Germany,Student,Nature,Giza Pyramids,Monument,Giza,Mild,24 Hours
464,4,3,42,Germany,Student,Nature,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
465,7,3,30,Japan,Pilot,Historic,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
465,3,3,30,Japan,Pilot,Historic,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
465,10,5,30,Japan,Pilot,Historic,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
465,16,5,30,Japan,Pilot,Historic,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
465,15,3,30,Japan,Pilot,Historic,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
465,4,3,30,Japan,Pilot,Historic,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
465,14,4,30,Japan,Pilot,Historic,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
465,18,3,30,Japan,Pilot,Historic,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
465,12,3,30,Japan,Pilot,Historic,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
465,1,3,30,Japan,Pilot,Historic,Giza Pyramids,Monument,Giza,Mild,24 Hours
466,13,3,47,France,Engineer,Museum,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
466,6,3,47,France,Engineer,Museum,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
466,5,3,47,France,Engineer,Museum,Dahab,Beach,South Sinai,Cool,9:00-18:00
466,4,3,47,France,Engineer,Museum,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
466,7,3,47,France,Engineer,Museum,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
466,11,3,47,France,Engineer,Museum,Coptic Cairo,Religious,Cairo,Windy,24 Hours
466,14,3,47,France,Engineer,Museum,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
466,2,5,47,France,Engineer,Museum,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
466,1,3,47,France,Engineer,Museum,Giza Pyramids,Monument,Giza,Mild,24 Hours
466,10,3,47,France,Engineer,Museum,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
467,13,3,29,Japan,Student,Desert,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
467,9,3,29,Japan,Student,Desert,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
467,18,3,29,Japan,Student,Desert,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
467,20,3,29,Japan,Student,Desert,El Gouna,Beach,Hurghada,Windy,10:00-20:00
467,7,5,29,Japan,Student,Desert,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
467,16,3,29,Japan,Student,Desert,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
467,6,3,29,Japan,Student,Desert,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
467,2,3,29,Japan,Student,Desert,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
467,12,3,29,Japan,Student,Desert,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
467,19,3,29,Japan,Student,Desert,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
468,20,3,51,Australia,Artist,Market,El Gouna,Beach,Hurghada,Windy,10:00-20:00
468,2,3,51,Australia,Artist,Market,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
468,12,3,51,Australia,Artist,Market,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
468,6,4,51,Australia,Artist,Market,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
468,9,3,51,Australia,Artist,Market,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
468,14,3,51,Australia,Artist,Market,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
468,16,3,51,Australia,Artist,Market,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
468,11,3,51,Australia,Artist,Market,Coptic Cairo,Religious,Cairo,Windy,24 Hours
468,7,2,51,Australia,Artist,Market,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
468,1,3,51,Australia,Artist,Market,Giza Pyramids,Monument,Giza,Mild,24 Hours
469,19,3,36,USA,Artist,Nature,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
469,10,3,36,USA,Artist,Nature,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
469,4,3,36,USA,Artist,Nature,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
469,2,3,36,USA,Artist,Nature,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
469,9,2,36,USA,Artist,Nature,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
469,1,3,36,USA,Artist,Nature,Giza Pyramids,Monument,Giza,Mild,24 Hours
469,14,4,36,USA,Artist,Nature,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
469,13,3,36,USA,Artist,Nature,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
469,20,3,36,USA,Artist,Nature,El Gouna,Beach,Hurghada,Windy,10:00-20:00
469,8,3,36,USA,Artist,Nature,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
470,19,3,20,Australia,Artist,Museum,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
470,7,3,20,Australia,Artist,Museum,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
470,8,3,20,Australia,Artist,Museum,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
470,2,5,20,Australia,Artist,Museum,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
470,3,3,20,Australia,Artist,Museum,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
470,1,3,20,Australia,Artist,Museum,Giza Pyramids,Monument,Giza,Mild,24 Hours
470,15,5,20,Australia,Artist,Museum,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
470,4,3,20,Australia,Artist,Museum,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
470,6,3,20,Australia,Artist,Museum,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
470,20,3,20,Australia,Artist,Museum,El Gouna,Beach,Hurghada,Windy,10:00-20:00
471,11,3,53,KSA,Artist,Historic,Coptic Cairo,Religious,Cairo,Windy,24 Hours
471,5,3,53,KSA,Artist,Historic,Dahab,Beach,South Sinai,Cool,9:00-18:00
471,4,3,53,KSA,Artist,Historic,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
471,15,4,53,KSA,Artist,Historic,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
471,10,5,53,KSA,Artist,Historic,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
471,12,3,53,KSA,Artist,Historic,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
471,7,3,53,KSA,Artist,Historic,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
471,13,3,53,KSA,Artist,Historic,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
471,14,3,53,KSA,Artist,Historic,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
471,16,5,53,KSA,Artist,Historic,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
472,6,3,49,Russia,Student,Nature,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
472,20,3,49,Russia,Student,Nature,El Gouna,Beach,Hurghada,Windy,10:00-20:00
472,11,4,49,Russia,Student,Nature,Coptic Cairo,Religious,Cairo,Windy,24 Hours
472,14,3,49,Russia,Student,Nature,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
472,5,4,49,Russia,Student,Nature,Dahab,Beach,South Sinai,Cool,9:00-18:00
472,10,3,49,Russia,Student,Nature,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
472,3,5,49,Russia,Student,Nature,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
472,12,5,49,Russia,Student,Nature,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
472,17,5,49,Russia,Student,Nature,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
472,15,3,49,Russia,Student,Nature,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
473,10,4,49,China,Scientist,Beach,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
473,16,3,49,China,Scientist,Beach,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
473,2,3,49,China,Scientist,Beach,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
473,13,3,49,China,Scientist,Beach,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
473,5,5,49,China,Scientist,Beach,Dahab,Beach,South Sinai,Cool,9:00-18:00
473,20,4,49,China,Scientist,Beach,El Gouna,Beach,Hurghada,Windy,10:00-20:00
473,17,3,49,China,Scientist,Beach,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
473,8,3,49,China,Scientist,Beach,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
473,19,5,49,China,Scientist,Beach,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
473,6,4,49,China,Scientist,Beach,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
474,14,5,31,UK,Pilot,Monument,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
474,7,3,31,UK,Pilot,Monument,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
474,11,2,31,UK,Pilot,Monument,Coptic Cairo,Religious,Cairo,Windy,24 Hours
474,20,3,31,UK,Pilot,Monument,El Gouna,Beach,Hurghada,Windy,10:00-20:00
474,19,3,31,UK,Pilot,Monument,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
474,3,3,31,UK,Pilot,Monument,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
474,12,3,31,UK,Pilot,Monument,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
474,13,3,31,UK,Pilot,Monument,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
474,15,3,31,UK,Pilot,Monument,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
474,1,5,31,UK,Pilot,Monument,Giza Pyramids,Monument,Giza,Mild,24 Hours
475,6,3,48,Canada,Businessman,Nature,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
475,13,3,48,Canada,Businessman,Nature,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
475,8,3,48,Canada,Businessman,Nature,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
475,3,5,48,Canada,Businessman,Nature,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
475,9,3,48,Canada,Businessman,Nature,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
475,16,3,48,Canada,Businessman,Nature,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
475,10,3,48,Canada,Businessman,Nature,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
475,1,3,48,Canada,Businessman,Nature,Giza Pyramids,Monument,Giza,Mild,24 Hours
475,14,3,48,Canada,Businessman,Nature,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
475,7,3,48,Canada,Businessman,Nature,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
476,14,2,42,UK,Lawyer,Religious,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
476,15,3,42,UK,Lawyer,Religious,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
476,13,3,42,UK,Lawyer,Religious,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
476,10,3,42,UK,Lawyer,Religious,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
476,5,3,42,UK,Lawyer,Religious,Dahab,Beach,South Sinai,Cool,9:00-18:00
476,20,2,42,UK,Lawyer,Religious,El Gouna,Beach,Hurghada,Windy,10:00-20:00
476,4,5,42,UK,Lawyer,Religious,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
476,6,3,42,UK,Lawyer,Religious,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
476,1,2,42,UK,Lawyer,Religious,Giza Pyramids,Monument,Giza,Mild,24 Hours
476,9,3,42,UK,Lawyer,Religious,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
477,13,3,61,Germany,Pilot,Desert,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
477,12,4,61,Germany,Pilot,Desert,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
477,9,3,61,Germany,Pilot,Desert,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
477,7,5,61,Germany,Pilot,Desert,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
477,2,4,61,Germany,Pilot,Desert,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
477,19,3,61,Germany,Pilot,Desert,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
477,18,3,61,Germany,Pilot,Desert,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
477,11,3,61,Germany,Pilot,Desert,Coptic Cairo,Religious,Cairo,Windy,24 Hours
477,16,3,61,Germany,Pilot,Desert,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
477,20,3,61,Germany,Pilot,Desert,El Gouna,Beach,Hurghada,Windy,10:00-20:00
478,1,3,30,Australia,Designer,Museum,Giza Pyramids,Monument,Giza,Mild,24 Hours
478,6,2,30,Australia,Designer,Museum,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
478,7,2,30,Australia,Designer,Museum,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
478,18,4,30,Australia,Designer,Museum,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
478,17,3,30,Australia,Designer,Museum,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
478,3,3,30,Australia,Designer,Museum,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
478,12,3,30,Australia,Designer,Museum,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
478,20,3,30,Australia,Designer,Museum,El Gouna,Beach,Hurghada,Windy,10:00-20:00
478,19,3,30,Australia,Designer,Museum,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
478,9,5,30,Australia,Designer,Museum,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
479,12,2,59,China,Teacher,Monument,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
479,10,3,59,China,Teacher,Monument,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
479,19,3,59,China,Teacher,Monument,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
479,2,3,59,China,Teacher,Monument,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
479,7,2,59,China,Teacher,Monument,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
479,13,3,59,China,Teacher,Monument,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
479,8,3,59,China,Teacher,Monument,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
479,1,5,59,China,Teacher,Monument,Giza Pyramids,Monument,Giza,Mild,24 Hours
479,17,3,59,China,Teacher,Monument,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
479,9,3,59,China,Teacher,Monument,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
480,4,3,19,Brazil,Chef,Monument,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
480,9,3,19,Brazil,Chef,Monument,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
480,10,3,19,Brazil,Chef,Monument,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
480,6,5,19,Brazil,Chef,Monument,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
480,12,3,19,Brazil,Chef,Monument,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
480,1,5,19,Brazil,Chef,Monument,Giza Pyramids,Monument,Giza,Mild,24 Hours
480,2,3,19,Brazil,Chef,Monument,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
480,19,2,19,Brazil,Chef,Monument,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
480,17,2,19,Brazil,Chef,Monument,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
480,16,2,19,Brazil,Chef,Monument,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
481,10,3,20,France,Accountant,Religious,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
481,18,3,20,France,Accountant,Religious,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
481,19,3,20,France,Accountant,Religious,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
481,8,3,20,France,Accountant,Religious,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
481,20,3,20,France,Accountant,Religious,El Gouna,Beach,Hurghada,Windy,10:00-20:00
481,11,5,20,France,Accountant,Religious,Coptic Cairo,Religious,Cairo,Windy,24 Hours
481,2,3,20,France,Accountant,Religious,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
481,9,2,20,France,Accountant,Religious,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
481,14,3,20,France,Accountant,Religious,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
481,16,3,20,France,Accountant,Religious,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
482,15,5,60,Australia,Artist,Museum,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
482,6,2,60,Australia,Artist,Museum,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
482,1,2,60,Australia,Artist,Museum,Giza Pyramids,Monument,Giza,Mild,24 Hours
482,18,3,60,Australia,Artist,Museum,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
482,14,3,60,Australia,Artist,Museum,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
482,7,3,60,Australia,Artist,Museum,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
482,19,3,60,Australia,Artist,Museum,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
482,9,5,60,Australia,Artist,Museum,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
482,8,3,60,Australia,Artist,Museum,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
482,10,3,60,Australia,Artist,Museum,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
483,5,2,24,Germany,Pilot,Museum,Dahab,Beach,South Sinai,Cool,9:00-18:00
483,11,4,24,Germany,Pilot,Museum,Coptic Cairo,Religious,Cairo,Windy,24 Hours
483,20,3,24,Germany,Pilot,Museum,El Gouna,Beach,Hurghada,Windy,10:00-20:00
483,18,3,24,Germany,Pilot,Museum,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
483,4,3,24,Germany,Pilot,Museum,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
483,10,3,24,Germany,Pilot,Museum,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
483,12,3,24,Germany,Pilot,Museum,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
483,7,3,24,Germany,Pilot,Museum,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
483,8,3,24,Germany,Pilot,Museum,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
483,16,3,24,Germany,Pilot,Museum,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
484,17,3,36,Russia,Software Developer,Monument,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
484,6,4,36,Russia,Software Developer,Monument,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
484,13,3,36,Russia,Software Developer,Monument,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
484,9,3,36,Russia,Software Developer,Monument,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
484,5,3,36,Russia,Software Developer,Monument,Dahab,Beach,South Sinai,Cool,9:00-18:00
484,11,3,36,Russia,Software Developer,Monument,Coptic Cairo,Religious,Cairo,Windy,24 Hours
484,16,3,36,Russia,Software Developer,Monument,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
484,8,3,36,Russia,Software Developer,Monument,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
484,7,3,36,Russia,Software Developer,Monument,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
484,3,3,36,Russia,Software Developer,Monument,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
485,8,3,22,KSA,Student,Desert,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
485,13,3,22,KSA,Student,Desert,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
485,3,3,22,KSA,Student,Desert,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
485,10,3,22,KSA,Student,Desert,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
485,4,3,22,KSA,Student,Desert,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
485,2,3,22,KSA,Student,Desert,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
485,7,5,22,KSA,Student,Desert,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
485,1,3,22,KSA,Student,Desert,Giza Pyramids,Monument,Giza,Mild,24 Hours
485,16,3,22,KSA,Student,Desert,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
485,17,3,22,KSA,Student,Desert,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
486,12,3,45,Brazil,Writer,Desert,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
486,11,3,45,Brazil,Writer,Desert,Coptic Cairo,Religious,Cairo,Windy,24 Hours
486,8,3,45,Brazil,Writer,Desert,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
486,20,2,45,Brazil,Writer,Desert,El Gouna,Beach,Hurghada,Windy,10:00-20:00
486,1,3,45,Brazil,Writer,Desert,Giza Pyramids,Monument,Giza,Mild,24 Hours
486,5,3,45,Brazil,Writer,Desert,Dahab,Beach,South Sinai,Cool,9:00-18:00
486,19,3,45,Brazil,Writer,Desert,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
486,9,3,45,Brazil,Writer,Desert,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
486,2,3,45,Brazil,Writer,Desert,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
486,18,3,45,Brazil,Writer,Desert,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
487,13,4,38,Italy,Nurse,Religious,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
487,15,3,38,Italy,Nurse,Religious,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
487,17,2,38,Italy,Nurse,Religious,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
487,12,3,38,Italy,Nurse,Religious,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
487,11,5,38,Italy,Nurse,Religious,Coptic Cairo,Religious,Cairo,Windy,24 Hours
