user_id,age,nationality,Occupation,favorite_type,rating,place_id,place_name,place_type,city,Climate,Operating_Hours
511,52,Australia,Doctor,Beach,4,56,Salah al-Din Square,Archaeological Site,Cairo,Windy,8:00-17:00
511,52,Australia,Doctor,Beach,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
511,52,Australia,Doctor,Beach,3,64,Mamoura Bay,Sunken Monuments,,Mild,24 Hours
511,52,Australia,Doctor,Beach,4,34,Marsa Matrouh Museum,Museum,Matrouh,Sunny,08:00 AM - 10:00 PM
511,52,Australia,Doctor,Beach,3,48,Qaitbay Fort,Monument,,Humid,6:00-22:00
511,52,Australia,Doctor,Beach,3,84,The Architectural Complex of Prince Youssef Kamal,Monument,Qena,Humid,8:00-17:00
511,52,Australia,Doctor,Beach,3,24,Abu Simbel,Archaeological Site,Aswan,Cool,8:00-17:00
511,52,Australia,Doctor,Beach,3,103,Aswan,Sunken Monuments,,Windy,7:00-15:00
511,52,Australia,Doctor,Beach,3,68,Tell Basta,Archaeological Site,Al-Sharkia,Dry,10:00-20:00
511,52,Australia,Doctor,Beach,2,57,Maq'ad of Mamay al-Sayfi,Monument,,Mild,8:00-17:00
512,52,Spain,Scientist,Nature,4,41,The Royal Carriages Museum,Museum,Cairo,Windy,09:00 AM - 05:00 PM
512,52,Spain,Scientist,Nature,4,47,Saint Catherine’s Monastery,Archaeological Site,South Sinai,Mild,24 Hours
512,52,Spain,Scientist,Nature,3,53,Valley of the Kings,Archaeological Site,Luxor,Dry,10:00-20:00
512,52,Spain,Scientist,Nature,3,66,Crocodile Museum,Museum,Aswan,Mild,07:00 AM - 09:00 PM
512,52,Spain,Scientist,Nature,3,54,Amada Temples,Archaeological Site,Aswan,Dry,7:00-15:00
512,52,Spain,Scientist,Nature,3,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
512,52,Spain,Scientist,Nature,3,56,Salah al-Din Square,Archaeological Site,Cairo,Windy,8:00-17:00
512,52,Spain,Scientist,Nature,3,90,Royal Stelae,Monument,,Dry,8:00-17:00
512,52,Spain,Scientist,Nature,3,61,Hurghada Museum,Museum,Red Sea,Dry,10:00 AM - 01:00 PM
512,52,Spain,Scientist,Nature,3,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
513,29,KSA,Engineer,Beach,3,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
513,29,KSA,Engineer,Beach,3,36,Wikala of Nafisa al-Bayda,Monument,,Windy,10:00-20:00
513,29,KSA,Engineer,Beach,3,41,The Royal Carriages Museum,Museum,Cairo,Windy,09:00 AM - 05:00 PM
513,29,KSA,Engineer,Beach,3,86,Beni Hasan,Archaeological Site,Al-Minya,Hot,6:00-22:00
513,29,KSA,Engineer,Beach,5,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
513,29,KSA,Engineer,Beach,3,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
513,29,KSA,Engineer,Beach,3,96,Cairo International Airport Museum - Terminal 3,Museum,Cairo,Sunny,24 Hours
513,29,KSA,Engineer,Beach,3,101,Speos of Horemheb,Monument,,Windy,24 Hours
513,29,KSA,Engineer,Beach,3,72,Alexandria,Archaeological Site,Alexandria,Humid,7:00-15:00
513,29,KSA,Engineer,Beach,3,31,Abu Mina,Archaeological Site,Alexandria,Humid,9:00-18:00
514,24,Spain,Student,Nature,3,28,Karnak,Archaeological Site,Luxor,Mild,24 Hours
514,24,Spain,Student,Nature,2,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
514,24,Spain,Student,Nature,3,75,Cairo International Airport Museum - Terminal 2,Museum,Cairo,Windy,24 Hours
514,24,Spain,Student,Nature,3,33,National Police Museum,Museum,Cairo,Dry,08:00 AM - 05:00 PM
514,24,Spain,Student,Nature,3,90,Royal Stelae,Monument,,Dry,8:00-17:00
514,24,Spain,Student,Nature,3,40,khonsu temple,Monument,,Mild,8:00-17:00
514,24,Spain,Student,Nature,3,66,Crocodile Museum,Museum,Aswan,Mild,07:00 AM - 09:00 PM
514,24,Spain,Student,Nature,3,54,Amada Temples,Archaeological Site,Aswan,Dry,7:00-15:00
514,24,Spain,Student,Nature,3,98,Gebel al-Silsila,Archaeological Site,Aswan,Hot,24 Hours
514,24,Spain,Student,Nature,3,92,The Temple of Medinet Habu,Monument,Luxor,Windy,10:00-20:00
515,42,China,Teacher,Monument,3,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
515,42,China,Teacher,Monument,5,60,Citadel Prison,Monument,,Rainy,24 Hours
515,42,China,Teacher,Monument,3,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
515,42,China,Teacher,Monument,2,95,Temples of Wadi al Sebua,Archaeological Site,Aswan,Hot,10:00-20:00
515,42,China,Teacher,Monument,5,81,Mosque and Sabil-Kuttab of Shaykh Ali al-Mutahhar,Monument,,Hot,6:00-22:00
515,42,China,Teacher,Monument,5,55,New Kingdom Cemetery in Gebel Al-Silsila,Monument,,Cool,24 Hours
515,42,China,Teacher,Monument,5,105,Mosque of Sulayman Pasha al-Khadim “Saraya al-Jabal mosque”,Monument,,Dry,8:00-17:00
515,42,China,Teacher,Monument,2,45,Graeco-Roman Museum,Museum,Alexandria,Hot,09:00 AM - 05:00 PM
515,42,China,Teacher,Monument,5,78,Kom Ombo Temple,Monument,Aswan,Humid,7:00-15:00
515,42,China,Teacher,Monument,4,62,Joseph's Well,Monument,,Cool,9:00-18:00
516,59,USA,Scientist,Desert,3,72,Alexandria,Archaeological Site,Alexandria,Humid,7:00-15:00
516,59,USA,Scientist,Desert,3,58,Sabil of al-Amir Shaykhu,Monument,Cairo,Mild,8:00-17:00
516,59,USA,Scientist,Desert,3,60,Citadel Prison,Monument,,Rainy,24 Hours
516,59,USA,Scientist,Desert,3,98,Gebel al-Silsila,Archaeological Site,Aswan,Hot,24 Hours
516,59,USA,Scientist,Desert,3,42,Al-Saliba Street,Archaeological Site,Cairo,Dry,24 Hours
516,59,USA,Scientist,Desert,3,74,Sharm al-Sheikh Museum,Museum,South Sinai,Sunny,10:00 AM - 01:00 PM
516,59,USA,Scientist,Desert,3,83,Dahshur,Archaeological Site,Giza,Dry,9:00-18:00
516,59,USA,Scientist,Desert,3,92,The Temple of Medinet Habu,Monument,Luxor,Windy,10:00-20:00
516,59,USA,Scientist,Desert,3,105,Mosque of Sulayman Pasha al-Khadim “Saraya al-Jabal mosque”,Monument,,Dry,8:00-17:00
516,59,USA,Scientist,Desert,3,88,Giza Plateau,Archaeological Site,Giza,Hot,10:00-20:00
517,54,Russia,Scientist,Nature,3,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
517,54,Russia,Scientist,Nature,3,60,Citadel Prison,Monument,,Rainy,24 Hours
517,54,Russia,Scientist,Nature,3,107,The Pyramid of Meidum,Monument,Beni Suef,Cool,24 Hours
517,54,Russia,Scientist,Nature,4,33,National Police Museum,Museum,Cairo,Dry,08:00 AM - 05:00 PM
517,54,Russia,Scientist,Nature,3,79,Al Kab,Archaeological Site,Aswan,Mild,8:00-17:00
517,54,Russia,Scientist,Nature,3,87,Al-Fustat (Old Cairo),Archaeological Site,Cairo,Humid,10:00-20:00
517,54,Russia,Scientist,Nature,3,59,the National Museum of Suez,Museum,,Rainy,09:00 AM - 03:00 PM
517,54,Russia,Scientist,Nature,3,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
517,54,Russia,Scientist,Nature,3,62,Joseph's Well,Monument,,Cool,9:00-18:00
517,54,Russia,Scientist,Nature,3,47,Saint Catherine’s Monastery,Archaeological Site,South Sinai,Mild,24 Hours
518,56,Russia,Engineer,Desert,4,65,Qaitbay Fort site,Sunken Monuments,,Humid,8:00-17:00
518,56,Russia,Engineer,Desert,2,50,El Sheikh Hamad (Athribis),Archaeological Site,Sohag,Sunny,7:00-15:00
518,56,Russia,Engineer,Desert,3,68,Tell Basta,Archaeological Site,Al-Sharkia,Dry,10:00-20:00
518,56,Russia,Engineer,Desert,3,27,Philae,Archaeological Site,Aswan,Sunny,9:00-18:00
518,56,Russia,Engineer,Desert,3,94,Mummification Museum,Museum,Luxor,Dry,09:00 AM - 02:00 PM
518,56,Russia,Engineer,Desert,3,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
518,56,Russia,Engineer,Desert,3,67,Al-Mu'izz Street,Archaeological Site,Cairo,Mild,24 Hours
518,56,Russia,Engineer,Desert,3,72,Alexandria,Archaeological Site,Alexandria,Humid,7:00-15:00
518,56,Russia,Engineer,Desert,3,37,National Military Museum,Museum,Cairo,Mild,08:00 AM - 04:00 PM
518,56,Russia,Engineer,Desert,3,74,Sharm al-Sheikh Museum,Museum,South Sinai,Sunny,10:00 AM - 01:00 PM
519,55,Germany,Scientist,Nature,3,68,Tell Basta,Archaeological Site,Al-Sharkia,Dry,10:00-20:00
519,55,Germany,Scientist,Nature,3,62,Joseph's Well,Monument,,Cool,9:00-18:00
519,55,Germany,Scientist,Nature,3,55,New Kingdom Cemetery in Gebel Al-Silsila,Monument,,Cool,24 Hours
519,55,Germany,Scientist,Nature,3,95,Temples of Wadi al Sebua,Archaeological Site,Aswan,Hot,10:00-20:00
519,55,Germany,Scientist,Nature,3,66,Crocodile Museum,Museum,Aswan,Mild,07:00 AM - 09:00 PM
519,55,Germany,Scientist,Nature,4,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
519,55,Germany,Scientist,Nature,3,96,Cairo International Airport Museum - Terminal 3,Museum,Cairo,Sunny,24 Hours
519,55,Germany,Scientist,Nature,3,94,Mummification Museum,Museum,Luxor,Dry,09:00 AM - 02:00 PM
519,55,Germany,Scientist,Nature,3,35,Mosque of al-Fakahani,Monument,,Dry,9:00-18:00
519,55,Germany,Scientist,Nature,3,107,The Pyramid of Meidum,Monument,Beni Suef,Cool,24 Hours
520,47,Russia,Writer,Nature,3,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
520,47,Russia,Writer,Nature,3,63,Al-Bahnasa Tombs,Archaeological Site,Al-Minya,Mild,8:00-17:00
520,47,Russia,Writer,Nature,3,70,Saqqara,Archaeological Site,Giza,Humid,7:00-15:00
520,47,Russia,Writer,Nature,2,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
520,47,Russia,Writer,Nature,3,76,Saadana Island,Sunken Monuments,,Windy,6:00-22:00
520,47,Russia,Writer,Nature,2,67,Al-Mu'izz Street,Archaeological Site,Cairo,Mild,24 Hours
520,47,Russia,Writer,Nature,3,97,Gayer Anderson Museum,Museum,Cairo,Sunny,09:00 AM - 05:00 PM
520,47,Russia,Writer,Nature,3,32,Qubbat Al-Hawa Cemetery,Archaeological Site,Aswan,Rainy,7:00-15:00
520,47,Russia,Writer,Nature,3,65,Qaitbay Fort site,Sunken Monuments,,Humid,8:00-17:00
520,47,Russia,Writer,Nature,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
521,33,KSA,Accountant,Monument,3,106,Elephantine,Archaeological Site,Aswan,Sunny,8:00-17:00
521,33,KSA,Accountant,Monument,3,65,Qaitbay Fort site,Sunken Monuments,,Humid,8:00-17:00
521,33,KSA,Accountant,Monument,3,76,Saadana Island,Sunken Monuments,,Windy,6:00-22:00
521,33,KSA,Accountant,Monument,5,62,Joseph's Well,Monument,,Cool,9:00-18:00
521,33,KSA,Accountant,Monument,5,57,Maq'ad of Mamay al-Sayfi,Monument,,Mild,8:00-17:00
521,33,KSA,Accountant,Monument,5,81,Mosque and Sabil-Kuttab of Shaykh Ali al-Mutahhar,Monument,,Hot,6:00-22:00
521,33,KSA,Accountant,Monument,5,80,The Ramesseum; The Temple of Ramses II,Monument,Luxor,Rainy,9:00-18:00
521,33,KSA,Accountant,Monument,3,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
521,33,KSA,Accountant,Monument,3,53,Valley of the Kings,Archaeological Site,Luxor,Dry,10:00-20:00
521,33,KSA,Accountant,Monument,5,99,The towers Citadel of Salah al-Din Ayyubi,Monument,,Cool,10:00-20:00
522,50,Spain,Scientist,Religious,3,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
522,50,Spain,Scientist,Religious,4,96,Cairo International Airport Museum - Terminal 3,Museum,Cairo,Sunny,24 Hours
522,50,Spain,Scientist,Religious,3,104,Mosque of al-Zahir Baybars,Monument,Cairo,Rainy,6:00-22:00
522,50,Spain,Scientist,Religious,3,56,Salah al-Din Square,Archaeological Site,Cairo,Windy,8:00-17:00
522,50,Spain,Scientist,Religious,3,22,Shali village in Siwa Oasis,Archaeological Site,Matrouh,Humid,6:00-22:00
522,50,Spain,Scientist,Religious,3,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
522,50,Spain,Scientist,Religious,3,72,Alexandria,Archaeological Site,Alexandria,Humid,7:00-15:00
522,50,Spain,Scientist,Religious,2,80,The Ramesseum; The Temple of Ramses II,Monument,Luxor,Rainy,9:00-18:00
522,50,Spain,Scientist,Religious,3,93,Shatby,Sunken Monuments,,Sunny,24 Hours
522,50,Spain,Scientist,Religious,3,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
523,21,Australia,Designer,Desert,3,57,Maq'ad of Mamay al-Sayfi,Monument,,Mild,8:00-17:00
523,21,Australia,Designer,Desert,4,27,Philae,Archaeological Site,Aswan,Sunny,9:00-18:00
523,21,Australia,Designer,Desert,3,104,Mosque of al-Zahir Baybars,Monument,Cairo,Rainy,6:00-22:00
523,21,Australia,Designer,Desert,5,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
523,21,Australia,Designer,Desert,3,61,Hurghada Museum,Museum,Red Sea,Dry,10:00 AM - 01:00 PM
523,21,Australia,Designer,Desert,3,85,Eastern Harbor,Sunken Monuments,,Dry,24 Hours
523,21,Australia,Designer,Desert,3,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
523,21,Australia,Designer,Desert,3,82,Nile Stelae,Monument,,Humid,24 Hours
523,21,Australia,Designer,Desert,3,90,Royal Stelae,Monument,,Dry,8:00-17:00
523,21,Australia,Designer,Desert,3,108,National Museum of Egyptian Civilization(NMEC),Museum,Cairo,Cool,09:00 AM - 05:00 PM
524,30,Germany,Teacher,Museum,5,39,Nubia Museum,Museum,Aswan,Humid,09:00 AM - 05:00 PM
524,30,Germany,Teacher,Museum,3,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
524,30,Germany,Teacher,Museum,5,61,Hurghada Museum,Museum,Red Sea,Dry,10:00 AM - 01:00 PM
524,30,Germany,Teacher,Museum,3,101,Speos of Horemheb,Monument,,Windy,24 Hours
524,30,Germany,Teacher,Museum,3,43,Heliopolis,Archaeological Site,Cairo,Windy,8:00-17:00
524,30,Germany,Teacher,Museum,3,23,The Monastery of Anba Simeon in Aswan,Monument,Aswan,Rainy,6:00-22:00
524,30,Germany,Teacher,Museum,3,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
524,30,Germany,Teacher,Museum,5,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
524,30,Germany,Teacher,Museum,3,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
524,30,Germany,Teacher,Museum,4,91,El Hawawish,Archaeological Site,Sohag,Mild,24 Hours
525,66,UK,Musician,Nature,3,105,Mosque of Sulayman Pasha al-Khadim “Saraya al-Jabal mosque”,Monument,,Dry,8:00-17:00
525,66,UK,Musician,Nature,3,87,Al-Fustat (Old Cairo),Archaeological Site,Cairo,Humid,10:00-20:00
525,66,UK,Musician,Nature,2,53,Valley of the Kings,Archaeological Site,Luxor,Dry,10:00-20:00
525,66,UK,Musician,Nature,4,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
525,66,UK,Musician,Nature,3,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
525,66,UK,Musician,Nature,3,70,Saqqara,Archaeological Site,Giza,Humid,7:00-15:00
525,66,UK,Musician,Nature,3,94,Mummification Museum,Museum,Luxor,Dry,09:00 AM - 02:00 PM
525,66,UK,Musician,Nature,3,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
525,66,UK,Musician,Nature,3,86,Beni Hasan,Archaeological Site,Al-Minya,Hot,6:00-22:00
525,66,UK,Musician,Nature,3,76,Saadana Island,Sunken Monuments,,Windy,6:00-22:00
526,47,Spain,Pilot,Market,3,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
526,47,Spain,Pilot,Market,3,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
526,47,Spain,Pilot,Market,2,71,Cairo Citadel,Archaeological Site,Cairo,Windy,6:00-22:00
526,47,Spain,Pilot,Market,3,51,Kafr El-Sheikh Museum,Museum,Kafr El-Sheikh,Humid,09:00 AM - 05:00 PM
526,47,Spain,Pilot,Market,3,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
526,47,Spain,Pilot,Market,2,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
526,47,Spain,Pilot,Market,3,68,Tell Basta,Archaeological Site,Al-Sharkia,Dry,10:00-20:00
526,47,Spain,Pilot,Market,3,101,Speos of Horemheb,Monument,,Windy,24 Hours
526,47,Spain,Pilot,Market,3,94,Mummification Museum,Museum,Luxor,Dry,09:00 AM - 02:00 PM
526,47,Spain,Pilot,Market,4,29,The Egyptian Museum,Museum,Cairo,Cool,09:00 AM - 05:00 PM
527,61,Russia,Pilot,Historic,3,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
527,61,Russia,Pilot,Historic,4,39,Nubia Museum,Museum,Aswan,Humid,09:00 AM - 05:00 PM
527,61,Russia,Pilot,Historic,3,41,The Royal Carriages Museum,Museum,Cairo,Windy,09:00 AM - 05:00 PM
527,61,Russia,Pilot,Historic,3,62,Joseph's Well,Monument,,Cool,9:00-18:00
527,61,Russia,Pilot,Historic,3,59,the National Museum of Suez,Museum,,Rainy,09:00 AM - 03:00 PM
527,61,Russia,Pilot,Historic,4,86,Beni Hasan,Archaeological Site,Al-Minya,Hot,6:00-22:00
527,61,Russia,Pilot,Historic,3,61,Hurghada Museum,Museum,Red Sea,Dry,10:00 AM - 01:00 PM
527,61,Russia,Pilot,Historic,3,29,The Egyptian Museum,Museum,Cairo,Cool,09:00 AM - 05:00 PM
527,61,Russia,Pilot,Historic,3,92,The Temple of Medinet Habu,Monument,Luxor,Windy,10:00-20:00
527,61,Russia,Pilot,Historic,3,23,The Monastery of Anba Simeon in Aswan,Monument,Aswan,Rainy,6:00-22:00
528,64,China,Chef,Religious,3,85,Eastern Harbor,Sunken Monuments,,Dry,24 Hours
528,64,China,Chef,Religious,3,76,Saadana Island,Sunken Monuments,,Windy,6:00-22:00
528,64,China,Chef,Religious,2,100,Wadi Al  Jarf Port,Sunken Monuments,,Humid,8:00-17:00
528,64,China,Chef,Religious,3,90,Royal Stelae,Monument,,Dry,8:00-17:00
528,64,China,Chef,Religious,3,65,Qaitbay Fort site,Sunken Monuments,,Humid,8:00-17:00
528,64,China,Chef,Religious,3,96,Cairo International Airport Museum - Terminal 3,Museum,Cairo,Sunny,24 Hours
528,64,China,Chef,Religious,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
528,64,China,Chef,Religious,3,106,Elephantine,Archaeological Site,Aswan,Sunny,8:00-17:00
528,64,China,Chef,Religious,3,31,Abu Mina,Archaeological Site,Alexandria,Humid,9:00-18:00
528,64,China,Chef,Religious,3,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
529,49,Spain,Engineer,Historic,4,27,Philae,Archaeological Site,Aswan,Sunny,9:00-18:00
529,49,Spain,Engineer,Historic,3,35,Mosque of al-Fakahani,Monument,,Dry,9:00-18:00
529,49,Spain,Engineer,Historic,3,80,The Ramesseum; The Temple of Ramses II,Monument,Luxor,Rainy,9:00-18:00
529,49,Spain,Engineer,Historic,3,26,Deir al-Bahari,Archaeological Site,Luxor,Mild,7:00-15:00
529,49,Spain,Engineer,Historic,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
529,49,Spain,Engineer,Historic,3,87,Al-Fustat (Old Cairo),Archaeological Site,Cairo,Humid,10:00-20:00
529,49,Spain,Engineer,Historic,3,101,Speos of Horemheb,Monument,,Windy,24 Hours
529,49,Spain,Engineer,Historic,3,58,Sabil of al-Amir Shaykhu,Monument,Cairo,Mild,8:00-17:00
529,49,Spain,Engineer,Historic,3,29,The Egyptian Museum,Museum,Cairo,Cool,09:00 AM - 05:00 PM
529,49,Spain,Engineer,Historic,3,37,National Military Museum,Museum,Cairo,Mild,08:00 AM - 04:00 PM
530,61,Italy,Designer,Monument,3,71,Cairo Citadel,Archaeological Site,Cairo,Windy,6:00-22:00
530,61,Italy,Designer,Monument,3,83,Dahshur,Archaeological Site,Giza,Dry,9:00-18:00
530,61,Italy,Designer,Monument,3,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
530,61,Italy,Designer,Monument,3,96,Cairo International Airport Museum - Terminal 3,Museum,Cairo,Sunny,24 Hours
530,61,Italy,Designer,Monument,5,48,Qaitbay Fort,Monument,,Humid,6:00-22:00
530,61,Italy,Designer,Monument,3,39,Nubia Museum,Museum,Aswan,Humid,09:00 AM - 05:00 PM
530,61,Italy,Designer,Monument,3,21,Helwan Corner Museum,Museum,Cairo,Humid,09:00 AM - 05:00 PM
530,61,Italy,Designer,Monument,3,27,Philae,Archaeological Site,Aswan,Sunny,9:00-18:00
530,61,Italy,Designer,Monument,3,74,Sharm al-Sheikh Museum,Museum,South Sinai,Sunny,10:00 AM - 01:00 PM
530,61,Italy,Designer,Monument,4,36,Wikala of Nafisa al-Bayda,Monument,,Windy,10:00-20:00
531,54,Australia,Engineer,Desert,3,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
531,54,Australia,Engineer,Desert,3,28,Karnak,Archaeological Site,Luxor,Mild,24 Hours
531,54,Australia,Engineer,Desert,3,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
531,54,Australia,Engineer,Desert,3,52,Al-Saliba Street,Archaeological Site,Cairo,Sunny,7:00-15:00
531,54,Australia,Engineer,Desert,3,51,Kafr El-Sheikh Museum,Museum,Kafr El-Sheikh,Humid,09:00 AM - 05:00 PM
531,54,Australia,Engineer,Desert,3,104,Mosque of al-Zahir Baybars,Monument,Cairo,Rainy,6:00-22:00
531,54,Australia,Engineer,Desert,3,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
531,54,Australia,Engineer,Desert,2,46,Abu Qir Bay,Sunken Monuments,,Rainy,6:00-22:00
531,54,Australia,Engineer,Desert,3,101,Speos of Horemheb,Monument,,Windy,24 Hours
531,54,Australia,Engineer,Desert,3,85,Eastern Harbor,Sunken Monuments,,Dry,24 Hours
532,30,Russia,Musician,Desert,3,33,National Police Museum,Museum,Cairo,Dry,08:00 AM - 05:00 PM
532,30,Russia,Musician,Desert,3,67,Al-Mu'izz Street,Archaeological Site,Cairo,Mild,24 Hours
532,30,Russia,Musician,Desert,3,58,Sabil of al-Amir Shaykhu,Monument,Cairo,Mild,8:00-17:00
532,30,Russia,Musician,Desert,3,60,Citadel Prison,Monument,,Rainy,24 Hours
532,30,Russia,Musician,Desert,3,52,Al-Saliba Street,Archaeological Site,Cairo,Sunny,7:00-15:00
532,30,Russia,Musician,Desert,3,28,Karnak,Archaeological Site,Luxor,Mild,24 Hours
532,30,Russia,Musician,Desert,3,87,Al-Fustat (Old Cairo),Archaeological Site,Cairo,Humid,10:00-20:00
532,30,Russia,Musician,Desert,3,53,Valley of the Kings,Archaeological Site,Luxor,Dry,10:00-20:00
532,30,Russia,Musician,Desert,3,41,The Royal Carriages Museum,Museum,Cairo,Windy,09:00 AM - 05:00 PM
532,30,Russia,Musician,Desert,3,38,Muhammad Ali Palace in shubra,Monument,Cairo,Cool,24 Hours
533,53,Germany,Accountant,Religious,3,101,Speos of Horemheb,Monument,,Windy,24 Hours
533,53,Germany,Accountant,Religious,3,70,Saqqara,Archaeological Site,Giza,Humid,7:00-15:00
533,53,Germany,Accountant,Religious,3,90,Royal Stelae,Monument,,Dry,8:00-17:00
533,53,Germany,Accountant,Religious,2,96,Cairo International Airport Museum - Terminal 3,Museum,Cairo,Sunny,24 Hours
533,53,Germany,Accountant,Religious,3,94,Mummification Museum,Museum,Luxor,Dry,09:00 AM - 02:00 PM
533,53,Germany,Accountant,Religious,3,24,Abu Simbel,Archaeological Site,Aswan,Cool,8:00-17:00
533,53,Germany,Accountant,Religious,3,100,Wadi Al  Jarf Port,Sunken Monuments,,Humid,8:00-17:00
533,53,Germany,Accountant,Religious,3,47,Saint Catherine’s Monastery,Archaeological Site,South Sinai,Mild,24 Hours
533,53,Germany,Accountant,Religious,3,102,Museum of Islamic Art,Museum,Cairo,Windy,09:00 AM - 05:00 PM
533,53,Germany,Accountant,Religious,3,21,Helwan Corner Museum,Museum,Cairo,Humid,09:00 AM - 05:00 PM
534,21,KSA,Student,Museum,2,36,Wikala of Nafisa al-Bayda,Monument,,Windy,10:00-20:00
534,21,KSA,Student,Museum,3,56,Salah al-Din Square,Archaeological Site,Cairo,Windy,8:00-17:00
534,21,KSA,Student,Museum,3,57,Maq'ad of Mamay al-Sayfi,Monument,,Mild,8:00-17:00
534,21,KSA,Student,Museum,5,97,Gayer Anderson Museum,Museum,Cairo,Sunny,09:00 AM - 05:00 PM
534,21,KSA,Student,Museum,3,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
534,21,KSA,Student,Museum,4,60,Citadel Prison,Monument,,Rainy,24 Hours
534,21,KSA,Student,Museum,2,100,Wadi Al  Jarf Port,Sunken Monuments,,Humid,8:00-17:00
534,21,KSA,Student,Museum,3,27,Philae,Archaeological Site,Aswan,Sunny,9:00-18:00
534,21,KSA,Student,Museum,4,69,Royal Jewelry Museum,Museum,Alexandria,Hot,09:00 AM - 05:00 PM
534,21,KSA,Student,Museum,3,98,Gebel al-Silsila,Archaeological Site,Aswan,Hot,24 Hours
535,18,Russia,Musician,Monument,3,96,Cairo International Airport Museum - Terminal 3,Museum,Cairo,Sunny,24 Hours
535,18,Russia,Musician,Monument,3,63,Al-Bahnasa Tombs,Archaeological Site,Al-Minya,Mild,8:00-17:00
535,18,Russia,Musician,Monument,3,39,Nubia Museum,Museum,Aswan,Humid,09:00 AM - 05:00 PM
535,18,Russia,Musician,Monument,3,21,Helwan Corner Museum,Museum,Cairo,Humid,09:00 AM - 05:00 PM
535,18,Russia,Musician,Monument,5,60,Citadel Prison,Monument,,Rainy,24 Hours
535,18,Russia,Musician,Monument,5,104,Mosque of al-Zahir Baybars,Monument,Cairo,Rainy,6:00-22:00
535,18,Russia,Musician,Monument,2,86,Beni Hasan,Archaeological Site,Al-Minya,Hot,6:00-22:00
535,18,Russia,Musician,Monument,4,46,Abu Qir Bay,Sunken Monuments,,Rainy,6:00-22:00
535,18,Russia,Musician,Monument,5,57,Maq'ad of Mamay al-Sayfi,Monument,,Mild,8:00-17:00
535,18,Russia,Musician,Monument,5,92,The Temple of Medinet Habu,Monument,Luxor,Windy,10:00-20:00
536,59,Canada,Musician,Monument,3,96,Cairo International Airport Museum - Terminal 3,Museum,Cairo,Sunny,24 Hours
536,59,Canada,Musician,Monument,3,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
536,59,Canada,Musician,Monument,3,29,The Egyptian Museum,Museum,Cairo,Cool,09:00 AM - 05:00 PM
536,59,Canada,Musician,Monument,2,76,Saadana Island,Sunken Monuments,,Windy,6:00-22:00
536,59,Canada,Musician,Monument,3,103,Aswan,Sunken Monuments,,Windy,7:00-15:00
536,59,Canada,Musician,Monument,3,21,Helwan Corner Museum,Museum,Cairo,Humid,09:00 AM - 05:00 PM
